pickup_time,dropoff_time,distance_miles,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon
2013-03-01 08:37:51,2013-03-01 08:53:33,1.9,40.773613,-73.951759,40.762115,-73.974525
2013-03-01 08:37:43,2013-03-01 08:50:18,3.1,40.745949,-73.994247,40.715611,-74.01355
2013-03-01 11:57:25,2013-03-01 12:02:34,0.7,40.760277,-73.971687,40.752232,-73.975525
2013-03-01 08:40:56,2013-03-01 08:54:47,3.4,40.690712,-73.99413299999998,40.72762700000001,-74.007271
2013-03-01 08:41:19,2013-03-01 08:53:20,1.7,40.748222,-73.97865300000002,40.763908,-73.980034
2013-03-01 08:35:35,2013-03-01 08:47:13,2.0,40.786682,-73.956703,40.760258,-73.97625
2013-03-01 09:03:58,2013-03-01 09:14:03,1.5,40.740852,-74.001511,40.724136,-73.997742
2013-03-01 11:58:23,2013-03-01 12:11:30,1.0,40.743759,-73.981667,40.743668,-73.99593399999998
2013-03-01 09:04:12,2013-03-01 09:17:27,1.3,40.767616,-73.955711,40.762688,-73.973412
2013-03-01 08:57:28,2013-03-01 09:28:37,9.0,40.793526,-73.96684300000003,40.76810800000001,-73.861397
2013-03-01 09:03:36,2013-03-01 09:21:50,3.7,40.682423,-73.99811600000002,40.7225,-74.006027
2013-03-01 09:02:07,2013-03-01 09:16:59,1.9,40.770454,-73.956779,40.756107,-73.977776
2013-03-01 08:35:17,2013-03-01 08:37:20,0.7,40.748543,-73.978157,40.741383,-73.985603
2013-03-01 09:04:17,2013-03-01 09:27:49,4.1,40.770958,-73.953728,40.74130200000001,-73.988609
2013-03-01 11:59:13,2013-03-01 12:12:41,1.1,40.733768,-73.989799,40.747955,-73.983391
2013-03-01 09:02:39,2013-03-01 09:11:23,1.0,40.745617,-74.005539,40.741112,-73.990936
2013-03-01 09:03:50,2013-03-01 09:33:09,8.2,40.774055,-73.872826,40.752678,-73.97886700000002
2013-03-01 08:36:24,2013-03-01 09:26:08,17.9,40.772614,-73.863182,40.615948,-74.031265
2013-03-01 08:36:30,2013-03-01 08:48:48,2.1,40.728634,-74.002785,40.755535,-73.983582
2013-03-01 08:58:12,2013-03-01 09:14:46,1.2,40.760761,-73.961143,40.763485,-73.97979699999998
2013-03-01 08:58:11,2013-03-01 09:04:41,1.4,40.739613,-73.976318,40.728886,-73.979004
2013-03-01 08:36:27,2013-03-01 08:46:48,1.3,40.753296,-73.978714,40.765797,-73.983513
2013-03-01 08:36:54,2013-03-01 09:00:35,4.6,40.800697,-73.966003,40.755768,-73.99404100000002
2013-03-01 08:37:03,2013-03-01 08:44:17,1.5,40.737148,-73.975197,40.754494,-73.97333499999998
2013-03-01 08:40:56,2013-03-01 08:57:16,5.2,40.761723,-73.957748,40.714138,-73.99987
2013-03-01 11:51:20,2013-03-01 12:12:34,3.6,40.752644,-73.977936,40.726994,-74.00747700000002
2013-03-01 11:58:47,2013-03-01 12:21:52,7.8,40.77309,-73.88535300000002,40.743462,-73.98230699999998
2013-03-01 08:41:06,2013-03-01 08:50:16,1.7,40.741222,-73.978409,40.741806,-74.004738
2013-03-01 08:40:59,2013-03-01 09:00:55,1.5,40.767773,-73.985535,40.751839,-73.98078199999998
2013-03-01 09:03:11,2013-03-01 09:11:14,0.8,40.764942,-73.976662,40.755795,-73.974785
2013-03-01 11:59:14,2013-03-01 12:08:48,1.3,40.755699,-73.983147,40.755699,-73.983147
2013-03-01 08:58:56,2013-03-01 09:01:48,0.4,40.75491,-73.974304,40.758698,-73.97030600000002
2013-03-01 09:04:19,2013-03-01 09:11:40,0.8,40.761127,-73.998795,40.753674,-73.99251600000002
2013-03-01 09:04:19,2013-03-01 09:18:50,1.9,40.775433,-73.956413,40.752304,-73.974274
2013-03-01 08:37:10,2013-03-01 08:49:22,2.0,40.738571,-73.991936,40.759193,-73.972656
2013-03-01 09:04:21,2013-03-01 09:20:37,2.0,40.74081,-73.976158,40.763283,-73.97847
2013-03-01 08:37:29,2013-03-01 09:23:45,1.3,40.762894,-73.97538,40.751675,-73.978004
2013-03-01 08:31:33,2013-03-01 08:47:23,3.2,40.715328,-74.002014,40.755268,-73.97525
2013-03-01 08:31:46,2013-03-01 09:18:48,19.1,40.644585,-73.781937,40.748753,-73.97580699999997
2013-03-01 08:31:39,2013-03-01 09:27:06,14.6,40.675781,-73.802231,40.759159,-73.984474
2013-03-01 08:35:02,2013-03-01 08:54:28,7.7,40.729729,-73.86061099999998,40.740616,-73.983948
2013-03-01 08:35:01,2013-03-01 08:40:50,0.9,40.756397,-73.990181,40.760468,-73.978378
2013-03-01 08:35:16,2013-03-01 08:45:52,1.4,40.750076,-73.991188,40.766117,-73.983253
2013-03-01 08:35:17,2013-03-01 08:54:08,2.4,40.787102,-73.975342,40.761028,-73.978806
2013-03-01 08:35:19,2013-03-01 08:58:37,1.8,40.77153,-73.95137,40.755699,-73.96785
2013-03-01 08:35:23,2013-03-01 08:49:29,2.3,40.739296,-73.980171,40.76810800000001,-73.96642299999998
2013-03-01 08:35:34,2013-03-01 08:46:36,1.8,40.721943,-74.004074,40.727139,-73.98054499999998
2013-03-01 08:35:40,2013-03-01 08:55:34,2.0,40.730244,-73.968384,40.730244,-73.968384
2013-03-01 08:35:45,2013-03-01 08:53:19,3.1,40.728973,-73.992287,40.765312,-73.97962199999998
2013-03-01 08:35:54,2013-03-01 08:46:31,1.6,40.759453,-73.97399899999998,40.767136,-73.954468
2013-03-01 08:35:57,2013-03-01 08:54:35,4.2,40.75124,-73.982986,40.714005,-74.014587
2013-03-01 08:36:08,2013-03-01 08:42:54,2.0,40.755447,-73.96820100000002,40.73074,-73.986145
2013-03-01 08:36:12,2013-03-01 08:42:58,1.0,40.768723,-73.982315,40.75909,-73.970169
2013-03-01 08:36:04,2013-03-01 09:06:07,6.7,40.699661,-73.993721,40.745598,-73.932487
2013-03-01 08:36:24,2013-03-01 08:45:26,0.7,40.780487,-73.981491,40.774551,-73.980965
2013-03-01 08:36:24,2013-03-01 09:17:12,9.9,40.770981,-73.86631,40.789764,-73.97341899999998
2013-03-01 08:36:31,2013-03-01 08:39:27,0.5,40.75575300000001,-73.97451,40.762611,-73.97028399999998
2013-03-01 08:36:37,2013-03-01 08:42:14,1.4,40.743938,-73.97333499999998,40.760136,-73.970985
2013-03-01 08:36:19,2013-03-01 08:43:10,1.4,40.727657,-74.007385,40.735996,-73.99379
