request_id,o_lat,o_lon,d_lat,d_lon,departure_time,cancel_time,passengers
0,40.645162999999997,-73.776700000000005,40.772612000000002,-73.913921999999999,4,304,1
1,40.752057999999998,-73.987345000000005,40.792718999999998,-73.965335999999994,18,318,1
2,40.726444999999998,-73.991490999999996,40.778368,-73.980863999999997,18,318,1
3,40.774092000000003,-73.873110999999994,40.769534999999998,-73.960930000000005,23,323,1
4,40.750928000000002,-73.990561,40.739133000000002,-73.982881000000006,35,335,1
5,40.759202999999999,-73.981033999999994,40.738354000000001,-73.921645999999996,39,339,1
6,40.734696999999997,-74.000095999999999,40.753489999999999,-73.974517000000006,39,339,1
7,40.738221000000003,-73.977484000000004,40.719062999999998,-73.988910000000004,51,351,1
8,40.770772000000001,-73.982251000000005,40.748849999999997,-73.970913999999993,39,339,1
9,40.77252,-73.955781999999999,40.781627999999998,-73.946820000000002,289,589,1
10,40.722245999999998,-73.988784999999993,40.746364,-73.979819000000006,297,597,1
11,40.776125999999998,-73.960479000000007,40.780638000000003,-73.981206999999998,304,604,1
12,40.713949,-74.008921000000001,40.742719000000001,-73.916859000000002,314,614,1
13,40.729678,-74.000792000000004,40.843443000000001,-73.786711999999994,314,614,1
14,40.762028999999998,-73.960161999999997,40.738377,-74.004259000000005,323,623,1
15,40.737499999999997,-73.996944999999997,40.756833999999998,-73.990308999999996,330,630,1
16,40.771557999999999,-73.950630000000004,40.759011000000001,-73.985401999999993,340,640,1
17,0,0,0,0,341,641,1
18,40.761243,-73.983508999999998,40.739322999999999,-73.993600000000001,348,648,1
19,40.751871999999999,-74.001114999999999,40.851190000000003,-74.01782,355,655,1
20,40.741193000000003,-74.007367000000002,40.722698000000001,-73.983000000000004,362,662,1
21,40.772910000000003,-73.981907000000007,40.757879000000003,-73.960068000000007,369,669,1
22,40.728625999999998,-74.005122,40.714955000000003,-74.006460000000004,377,677,1
23,40.755457999999997,-73.968001000000001,40.777382000000003,-73.954947000000004,384,684,1
24,40.729795000000003,-73.989388000000005,40.758840999999997,-73.962554999999995,386,686,1
25,40.707684,-74.004266999999999,40.724524000000002,-73.987708999999995,391,691,1
26,40.734963999999998,-73.986536999999998,40.675269999999998,-73.975367000000006,9,309,1
27,40.731219000000003,-73.988697999999999,40.722301999999999,-73.957392999999996,17,317,1
28,40.752169000000002,-73.973834999999994,40.653680999999999,-73.958477999999999,28,328,1
29,40.723764000000003,-74.003780000000006,40.764538999999999,-73.995760000000004,33,333,1
30,40.749814999999998,-73.986378999999999,40.835420999999997,-73.943708999999998,34,334,1
31,40.750197999999997,-73.991668000000004,40.765906000000001,-73.967878999999996,43,343,1
32,40.725830999999999,-73.991923,40.756663000000003,-73.965199999999996,45,345,1
33,40.746454999999997,-73.983802999999995,40.760674999999999,-73.928692999999996,32,332,1
34,40.644837000000003,-73.781632000000002,40.761201999999997,-73.997493000000006,53,353,1
35,40.725830000000002,-73.994714999999999,40.722382000000003,-73.987243000000007,283,583,1
36,40.723647999999997,-73.996325999999996,40.726914999999998,-73.985760999999997,299,599,1
37,40.645293000000002,-73.776672000000005,40.777926999999998,-73.983937999999995,302,602,1
38,40.644582,-73.782127000000003,40.743018999999997,-73.982221999999993,313,613,1
39,40.761515000000003,-73.990600000000001,40.724403000000002,-73.990639999999999,315,615,1
40,40.761415999999997,-73.960711000000003,40.802843000000003,-73.957527999999996,326,626,1
41,40.743819000000002,-73.922476000000003,40.762554999999999,-73.976821000000001,328,628,1
42,40.752445999999999,-73.975295000000003,40.695723000000001,-73.966711000000004,340,640,1
43,40.740017999999999,-74.005398999999997,40.745196,-74.005615000000006,345,645,1
44,40.750919000000003,-74.024567000000005,40.750835000000002,-74.024578000000005,354,654,1
45,40.726733000000003,-73.980072000000007,40.721384,-73.980846,356,656,1
46,40.684668000000002,-73.991857999999993,40.713442999999998,-73.961967999999999,359,659,1
47,40.714132999999997,-73.955639000000005,40.701813999999999,-73.982860000000002,369,669,1
48,40.781377999999997,-73.958416999999997,40.806044,-73.958011999999997,371,671,1
49,40.727384999999998,-73.988524999999996,40.663342999999998,-73.996739000000005,374,674,1
50,40.738038000000003,-73.987764999999996,40.728209999999997,-73.995632000000001,385,685,1
51,40.757631000000003,-73.969137000000003,40.740941999999997,-73.989241000000007,391,691,1
52,40.756945000000002,-73.986519999999999,40.777203,-73.982570999999993,6,306,1
53,40.791407999999997,-73.968014999999994,40.771123000000003,-73.955821999999998,20,320,1
54,40.745899999999999,-73.987994,40.784559999999999,-73.977237000000002,29,329,1
